none,[]
0,"[0.103, 0.114, 0.097, 0.097, 0.152, 0.095, 0.109, 0.119, 0.109, 0.079]"
1,"[0.103, 0.091, 0.109, 0.097, 0.104, 0.108, 0.094, 0.104, 0.088, 0.1]"
2,"[0.153, 0.091, 0.097, 0.097, 0.104, 0.107, 0.109, 0.119, 0.092, 0.1]"
3,"[0.113, 0.091, 0.083, 0.097, 0.104, 0.102, 0.094, 0.104, 0.088, 0.1]"
4,"[0.103, 0.091, 0.097, 0.105, 0.083, 0.096, 0.127, 0.119, 0.106, 0.1]"
5,"[0.103, 0.144, 0.083, 0.097, 0.104, 0.102, 0.094, 0.089, 0.088, 0.1]"
6,"[0.103, 0.157, 0.097, 0.105, 0.083, 0.122, 0.108, 0.119, 0.106, 0.268]"
7,"[0.202, 0.113, 0.083, 0.097, 0.104, 0.102, 0.094, 0.089, 0.088, 0.175]"
8,"[0.103, 0.175, 0.097, 0.105, 0.083, 0.095, 0.103, 0.119, 0.106, 0.101]"
9,"[0.116, 0.12, 0.083, 0.097, 0.133, 0.102, 0.094, 0.089, 0.088, 0.347]"
10,"[0.103, 0.218, 0.097, 0.105, 0.112, 0.095, 0.103, 0.119, 0.106, 0.101]"
11,"[0.116, 0.093, 0.083, 0.097, 0.091, 0.199, 0.094, 0.089, 0.153, 0.188]"
12,"[0.168, 0.192, 0.121, 0.17, 0.113, 0.095, 0.103, 0.21, 0.106, 0.101]"
13,"[0.116, 0.1, 0.083, 0.259, 0.091, 0.113, 0.094, 0.155, 0.18, 0.103]"
14,"[0.105, 0.184, 0.237, 0.195, 0.112, 0.095, 0.105, 0.178, 0.106, 0.12]"
15,"[0.116, 0.16, 0.083, 0.19, 0.091, 0.112, 0.188, 0.178, 0.099, 0.103]"
16,"[0.105, 0.189, 0.278, 0.2, 0.14, 0.095, 0.12, 0.178, 0.106, 0.122]"
17,"[0.116, 0.144, 0.083, 0.157, 0.091, 0.112, 0.114, 0.181, 0.099, 0.103]"
18,"[0.105, 0.189, 0.245, 0.187, 0.13, 0.095, 0.103, 0.156, 0.106, 0.129]"
19,"[0.116, 0.163, 0.083, 0.119, 0.091, 0.112, 0.114, 0.181, 0.099, 0.103]"
20,"[0.105, 0.194, 0.276, 0.191, 0.157, 0.095, 0.158, 0.135, 0.106, 0.187]"
21,"[0.117, 0.193, 0.083, 0.119, 0.091, 0.112, 0.114, 0.171, 0.099, 0.104]"
22,"[0.105, 0.193, 0.308, 0.167, 0.176, 0.095, 0.184, 0.164, 0.106, 0.198]"
23,"[0.118, 0.196, 0.083, 0.191, 0.091, 0.112, 0.114, 0.173, 0.099, 0.13]"
24,"[0.105, 0.258, 0.287, 0.195, 0.146, 0.095, 0.205, 0.155, 0.106, 0.201]"
25,"[0.117, 0.196, 0.083, 0.194, 0.091, 0.112, 0.114, 0.176, 0.099, 0.183]"
26,"[0.105, 0.285, 0.275, 0.286, 0.121, 0.095, 0.213, 0.161, 0.106, 0.202]"
27,"[0.118, 0.196, 0.083, 0.194, 0.091, 0.112, 0.114, 0.254, 0.099, 0.261]"
28,"[0.105, 0.28, 0.266, 0.354, 0.13, 0.095, 0.201, 0.164, 0.106, 0.202]"
29,"[0.117, 0.196, 0.083, 0.195, 0.096, 0.117, 0.127, 0.271, 0.099, 0.33]"
30,"[0.105, 0.312, 0.195, 0.353, 0.155, 0.095, 0.199, 0.148, 0.106, 0.202]"
31,"[0.124, 0.196, 0.083, 0.194, 0.107, 0.19, 0.188, 0.234, 0.099, 0.349]"
32,"[0.105, 0.31, 0.212, 0.295, 0.16, 0.096, 0.201, 0.147, 0.106, 0.201]"
33,"[0.121, 0.196, 0.083, 0.194, 0.125, 0.24, 0.202, 0.197, 0.099, 0.326]"
34,"[0.105, 0.285, 0.212, 0.257, 0.159, 0.111, 0.181, 0.147, 0.106, 0.201]"
35,"[0.142, 0.196, 0.083, 0.194, 0.138, 0.298, 0.221, 0.203, 0.099, 0.323]"
36,"[0.105, 0.313, 0.235, 0.286, 0.167, 0.127, 0.197, 0.15, 0.111, 0.201]"
37,"[0.161, 0.196, 0.083, 0.192, 0.156, 0.296, 0.242, 0.21, 0.099, 0.324]"
38,"[0.108, 0.316, 0.238, 0.287, 0.164, 0.15, 0.208, 0.118, 0.127, 0.201]"
39,"[0.173, 0.195, 0.083, 0.191, 0.154, 0.29, 0.265, 0.219, 0.103, 0.317]"
40,"[0.136, 0.294, 0.244, 0.285, 0.213, 0.158, 0.208, 0.122, 0.132, 0.201]"
41,"[0.187, 0.195, 0.095, 0.188, 0.14, 0.282, 0.279, 0.249, 0.11, 0.311]"
42,"[0.142, 0.267, 0.253, 0.286, 0.227, 0.162, 0.208, 0.121, 0.143, 0.201]"
43,"[0.2, 0.195, 0.116, 0.19, 0.177, 0.268, 0.282, 0.253, 0.129, 0.3]"
44,"[0.194, 0.261, 0.256, 0.285, 0.233, 0.177, 0.212, 0.129, 0.156, 0.201]"
45,"[0.213, 0.195, 0.137, 0.19, 0.185, 0.262, 0.285, 0.257, 0.146, 0.299]"
46,"[0.209, 0.255, 0.269, 0.279, 0.236, 0.187, 0.216, 0.118, 0.172, 0.201]"
47,"[0.227, 0.194, 0.148, 0.19, 0.193, 0.261, 0.275, 0.264, 0.153, 0.302]"
48,"[0.217, 0.262, 0.271, 0.277, 0.237, 0.191, 0.225, 0.123, 0.185, 0.2]"
49,"[0.228, 0.194, 0.173, 0.19, 0.228, 0.262, 0.273, 0.271, 0.176, 0.306]"
50,"[0.27, 0.252, 0.286, 0.277, 0.242, 0.198, 0.226, 0.139, 0.19, 0.2]"
51,"[0.239, 0.19, 0.197, 0.189, 0.256, 0.258, 0.276, 0.271, 0.185, 0.301]"
52,"[0.277, 0.248, 0.314, 0.276, 0.246, 0.203, 0.255, 0.144, 0.197, 0.2]"
53,"[0.245, 0.204, 0.21, 0.191, 0.267, 0.252, 0.291, 0.265, 0.196, 0.298]"
54,"[0.301, 0.248, 0.317, 0.272, 0.245, 0.205, 0.264, 0.159, 0.197, 0.204]"
55,"[0.25, 0.212, 0.216, 0.198, 0.269, 0.256, 0.279, 0.262, 0.225, 0.289]"
56,"[0.275, 0.251, 0.318, 0.273, 0.251, 0.207, 0.285, 0.168, 0.197, 0.211]"
57,"[0.252, 0.225, 0.216, 0.203, 0.255, 0.244, 0.292, 0.268, 0.253, 0.289]"
58,"[0.258, 0.256, 0.321, 0.292, 0.256, 0.209, 0.296, 0.178, 0.191, 0.215]"
59,"[0.252, 0.227, 0.209, 0.212, 0.24, 0.234, 0.274, 0.27, 0.26, 0.288]"
60,"[0.26, 0.272, 0.322, 0.294, 0.259, 0.216, 0.298, 0.189, 0.194, 0.219]"
61,"[0.258, 0.233, 0.207, 0.223, 0.25, 0.233, 0.274, 0.276, 0.265, 0.292]"
62,"[0.252, 0.285, 0.324, 0.302, 0.267, 0.239, 0.301, 0.205, 0.204, 0.221]"
63,"[0.269, 0.237, 0.203, 0.224, 0.245, 0.238, 0.286, 0.284, 0.277, 0.299]"
64,"[0.254, 0.297, 0.325, 0.312, 0.273, 0.256, 0.303, 0.216, 0.21, 0.224]"
65,"[0.285, 0.236, 0.209, 0.23, 0.249, 0.236, 0.287, 0.296, 0.28, 0.313]"
66,"[0.257, 0.311, 0.327, 0.321, 0.291, 0.273, 0.314, 0.233, 0.22, 0.229]"
67,"[0.306, 0.238, 0.211, 0.232, 0.252, 0.232, 0.301, 0.322, 0.288, 0.339]"
68,"[0.268, 0.331, 0.332, 0.349, 0.306, 0.285, 0.33, 0.237, 0.229, 0.239]"
69,"[0.321, 0.24, 0.222, 0.238, 0.255, 0.25, 0.315, 0.33, 0.294, 0.346]"
70,"[0.291, 0.345, 0.332, 0.372, 0.315, 0.286, 0.345, 0.24, 0.243, 0.245]"
71,"[0.334, 0.241, 0.226, 0.241, 0.261, 0.262, 0.319, 0.339, 0.3, 0.363]"
72,"[0.309, 0.37, 0.336, 0.388, 0.318, 0.298, 0.352, 0.249, 0.247, 0.249]"
73,"[0.344, 0.244, 0.228, 0.247, 0.279, 0.269, 0.315, 0.35, 0.307, 0.374]"
74,"[0.333, 0.385, 0.337, 0.398, 0.314, 0.304, 0.359, 0.267, 0.251, 0.254]"
75,"[0.35, 0.246, 0.228, 0.258, 0.298, 0.279, 0.323, 0.358, 0.317, 0.377]"
76,"[0.355, 0.379, 0.342, 0.401, 0.32, 0.305, 0.369, 0.281, 0.269, 0.255]"
77,"[0.355, 0.266, 0.229, 0.26, 0.314, 0.292, 0.364, 0.35, 0.33, 0.386]"
78,"[0.367, 0.373, 0.342, 0.403, 0.313, 0.306, 0.377, 0.287, 0.291, 0.266]"
79,"[0.359, 0.274, 0.235, 0.277, 0.319, 0.321, 0.382, 0.34, 0.337, 0.391]"
80,"[0.4, 0.355, 0.342, 0.402, 0.314, 0.305, 0.373, 0.292, 0.314, 0.275]"
81,"[0.357, 0.278, 0.244, 0.3, 0.332, 0.337, 0.379, 0.325, 0.338, 0.388]"
82,"[0.428, 0.326, 0.318, 0.394, 0.309, 0.295, 0.356, 0.314, 0.355, 0.279]"
83,"[0.339, 0.285, 0.255, 0.326, 0.349, 0.348, 0.41, 0.31, 0.332, 0.388]"
84,"[0.441, 0.3, 0.296, 0.363, 0.288, 0.286, 0.339, 0.338, 0.384, 0.296]"
85,"[0.32, 0.286, 0.281, 0.338, 0.365, 0.353, 0.417, 0.297, 0.331, 0.377]"
86,"[0.448, 0.278, 0.279, 0.335, 0.275, 0.274, 0.328, 0.368, 0.403, 0.318]"
87,"[0.305, 0.29, 0.292, 0.344, 0.351, 0.36, 0.418, 0.289, 0.325, 0.353]"
88,"[0.435, 0.264, 0.267, 0.311, 0.276, 0.273, 0.319, 0.377, 0.414, 0.356]"
89,"[0.298, 0.301, 0.304, 0.372, 0.346, 0.358, 0.42, 0.28, 0.321, 0.338]"
90,"[0.436, 0.254, 0.259, 0.288, 0.275, 0.269, 0.314, 0.39, 0.417, 0.394]"
91,"[0.301, 0.324, 0.311, 0.398, 0.354, 0.367, 0.446, 0.279, 0.317, 0.328]"
92,"[0.443, 0.25, 0.251, 0.283, 0.27, 0.272, 0.312, 0.39, 0.417, 0.422]"
93,"[0.3, 0.335, 0.314, 0.413, 0.353, 0.366, 0.451, 0.274, 0.32, 0.323]"
94,"[0.437, 0.249, 0.258, 0.277, 0.274, 0.271, 0.314, 0.393, 0.412, 0.452]"
95,"[0.301, 0.35, 0.319, 0.438, 0.357, 0.364, 0.448, 0.276, 0.318, 0.316]"
96,"[0.444, 0.251, 0.264, 0.271, 0.278, 0.273, 0.314, 0.391, 0.408, 0.458]"
97,"[0.303, 0.354, 0.32, 0.453, 0.355, 0.362, 0.464, 0.28, 0.32, 0.308]"
98,"[0.446, 0.256, 0.267, 0.268, 0.279, 0.275, 0.31, 0.392, 0.41, 0.454]"
99,"[0.304, 0.358, 0.325, 0.469, 0.353, 0.369, 0.474, 0.285, 0.321, 0.305]"
