eigenvector_centrality,"[19, 11, 9, 15, 6]"
30,"[tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1')]"
31,"[tensor(0.0058, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1')]"
32,"[tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0098, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0161, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
33,"[tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0147, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0232, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1')]"
34,"[tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0165, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0212, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0281, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0061, device='cuda:1')]"
35,"[tensor(0.0058, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0236, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0252, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0312, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1')]"
36,"[tensor(0.0063, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0277, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0271, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0319, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1')]"
37,"[tensor(0.0059, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0289, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0281, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0325, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0058, device='cuda:1')]"
38,"[tensor(0.0064, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0304, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0285, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0330, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0064, device='cuda:1')]"
39,"[tensor(0.0059, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0312, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0287, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0331, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0059, device='cuda:1')]"
40,"[tensor(0.0065, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0313, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0291, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0334, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1')]"
41,"[tensor(0.0059, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0314, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0291, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0335, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0059, device='cuda:1')]"
42,"[tensor(0.0065, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0314, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0296, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0336, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0065, device='cuda:1')]"
43,"[tensor(0.0059, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0316, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0297, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0338, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0059, device='cuda:1')]"
44,"[tensor(0.0065, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0318, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0298, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0066, device='cuda:1')]"
45,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0319, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0302, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0059, device='cuda:1')]"
46,"[tensor(0.0065, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0320, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0302, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0342, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0067, device='cuda:1')]"
47,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0320, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0303, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0342, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0059, device='cuda:1')]"
48,"[tensor(0.0065, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0323, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0303, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0344, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0068, device='cuda:1')]"
49,"[tensor(0.0060, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0323, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0304, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0348, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
50,"[tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0324, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0304, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0349, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0068, device='cuda:1')]"
51,"[tensor(0.0060, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0324, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0305, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0349, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
52,"[tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0081, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0324, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0307, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0349, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1')]"
53,"[tensor(0.0060, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0325, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0307, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0350, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
54,"[tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0081, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0326, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0307, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0350, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1')]"
55,"[tensor(0.0060, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0327, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0307, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0350, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
56,"[tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0082, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0327, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0308, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0351, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0070, device='cuda:1')]"
57,"[tensor(0.0060, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0327, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0310, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0352, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
58,"[tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0083, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0327, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0310, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0352, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0071, device='cuda:1')]"
59,"[tensor(0.0060, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0327, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0311, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0352, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0060, device='cuda:1')]"
