eigenvector_centrality,[4]
0,"[0.103, 0.104, 0.113, 0.105, 0.112, 0.105, 0.094, 0.113, 0.109, 0.098]"
1,"[0.103, 0.085, 0.094, 0.09, 0.091, 0.108, 0.107, 0.119, 0.099, 0.113]"
2,"[0.145, 0.091, 0.182, 0.117, 0.094, 0.19, 0.114, 0.089, 0.099, 0.117]"
3,"[0.218, 0.199, 0.097, 0.117, 0.088, 0.112, 0.114, 0.135, 0.16, 0.103]"
4,"[0.105, 0.103, 0.097, 0.109, 0.189, 0.141, 0.114, 0.089, 0.107, 0.12]"
5,"[0.129, 0.195, 0.23, 0.165, 0.281, 0.112, 0.192, 0.209, 0.236, 0.103]"
6,"[0.105, 0.114, 0.158, 0.256, 0.108, 0.112, 0.232, 0.103, 0.104, 0.12]"
7,"[0.115, 0.19, 0.156, 0.09, 0.091, 0.202, 0.114, 0.292, 0.103, 0.199]"
8,"[0.105, 0.212, 0.141, 0.164, 0.185, 0.211, 0.193, 0.174, 0.116, 0.12]"
9,"[0.103, 0.168, 0.182, 0.168, 0.165, 0.216, 0.114, 0.208, 0.121, 0.182]"
10,"[0.105, 0.247, 0.083, 0.185, 0.184, 0.123, 0.175, 0.168, 0.174, 0.12]"
11,"[0.189, 0.17, 0.187, 0.167, 0.197, 0.107, 0.114, 0.192, 0.208, 0.151]"
12,"[0.105, 0.265, 0.106, 0.193, 0.184, 0.112, 0.11, 0.167, 0.198, 0.126]"
13,"[0.229, 0.21, 0.185, 0.173, 0.223, 0.103, 0.124, 0.243, 0.208, 0.128]"
14,"[0.105, 0.269, 0.159, 0.235, 0.183, 0.112, 0.094, 0.156, 0.199, 0.161]"
15,"[0.268, 0.182, 0.187, 0.182, 0.239, 0.103, 0.203, 0.256, 0.219, 0.165]"
16,"[0.105, 0.259, 0.174, 0.351, 0.149, 0.112, 0.093, 0.15, 0.199, 0.24]"
17,"[0.218, 0.117, 0.185, 0.185, 0.276, 0.103, 0.229, 0.24, 0.254, 0.203]"
18,"[0.122, 0.257, 0.221, 0.377, 0.109, 0.112, 0.093, 0.145, 0.199, 0.249]"
19,"[0.226, 0.1, 0.186, 0.187, 0.285, 0.103, 0.235, 0.194, 0.279, 0.204]"
20,"[0.186, 0.241, 0.249, 0.379, 0.119, 0.123, 0.093, 0.145, 0.199, 0.243]"
21,"[0.23, 0.094, 0.182, 0.186, 0.278, 0.103, 0.237, 0.202, 0.29, 0.205]"
22,"[0.19, 0.247, 0.258, 0.368, 0.17, 0.22, 0.093, 0.146, 0.201, 0.241]"
23,"[0.289, 0.14, 0.186, 0.186, 0.284, 0.103, 0.259, 0.241, 0.296, 0.205]"
24,"[0.207, 0.241, 0.267, 0.376, 0.136, 0.219, 0.093, 0.17, 0.227, 0.251]"
25,"[0.271, 0.165, 0.196, 0.186, 0.284, 0.105, 0.248, 0.265, 0.276, 0.205]"
26,"[0.199, 0.247, 0.329, 0.383, 0.115, 0.223, 0.108, 0.168, 0.305, 0.267]"
27,"[0.304, 0.205, 0.263, 0.226, 0.279, 0.132, 0.244, 0.108, 0.269, 0.202]"
28,"[0.207, 0.26, 0.292, 0.28, 0.112, 0.2, 0.191, 0.245, 0.277, 0.263]"
29,"[0.232, 0.191, 0.185, 0.231, 0.279, 0.207, 0.211, 0.116, 0.194, 0.198]"
30,"[0.207, 0.268, 0.284, 0.246, 0.166, 0.185, 0.245, 0.27, 0.274, 0.289]"
31,"[0.243, 0.257, 0.182, 0.192, 0.285, 0.233, 0.212, 0.134, 0.197, 0.202]"
32,"[0.206, 0.341, 0.299, 0.25, 0.184, 0.173, 0.261, 0.276, 0.273, 0.292]"
33,"[0.245, 0.292, 0.182, 0.191, 0.285, 0.24, 0.215, 0.157, 0.199, 0.204]"
34,"[0.207, 0.311, 0.281, 0.247, 0.184, 0.193, 0.255, 0.268, 0.254, 0.28]"
35,"[0.233, 0.301, 0.184, 0.191, 0.279, 0.23, 0.216, 0.187, 0.216, 0.204]"
36,"[0.208, 0.32, 0.295, 0.246, 0.187, 0.201, 0.246, 0.282, 0.244, 0.283]"
37,"[0.238, 0.3, 0.197, 0.191, 0.277, 0.236, 0.226, 0.219, 0.273, 0.21]"
38,"[0.218, 0.323, 0.294, 0.249, 0.189, 0.204, 0.253, 0.296, 0.248, 0.295]"
39,"[0.255, 0.298, 0.221, 0.191, 0.283, 0.241, 0.235, 0.241, 0.304, 0.221]"
40,"[0.218, 0.337, 0.291, 0.252, 0.186, 0.204, 0.261, 0.296, 0.248, 0.302]"
41,"[0.27, 0.304, 0.251, 0.191, 0.308, 0.255, 0.242, 0.247, 0.301, 0.224]"
42,"[0.225, 0.343, 0.289, 0.278, 0.186, 0.204, 0.285, 0.298, 0.257, 0.32]"
43,"[0.293, 0.306, 0.228, 0.191, 0.312, 0.269, 0.227, 0.236, 0.253, 0.212]"
44,"[0.21, 0.343, 0.297, 0.282, 0.193, 0.204, 0.308, 0.311, 0.264, 0.337]"
45,"[0.312, 0.317, 0.255, 0.192, 0.326, 0.29, 0.216, 0.225, 0.242, 0.219]"
46,"[0.21, 0.368, 0.307, 0.318, 0.209, 0.204, 0.317, 0.307, 0.298, 0.345]"
47,"[0.341, 0.316, 0.278, 0.206, 0.337, 0.283, 0.216, 0.209, 0.23, 0.27]"
48,"[0.212, 0.345, 0.307, 0.299, 0.257, 0.204, 0.315, 0.305, 0.317, 0.359]"
49,"[0.334, 0.323, 0.278, 0.262, 0.34, 0.271, 0.218, 0.207, 0.262, 0.305]"
50,"[0.249, 0.311, 0.294, 0.281, 0.284, 0.204, 0.301, 0.283, 0.307, 0.344]"
51,"[0.299, 0.334, 0.286, 0.266, 0.322, 0.277, 0.223, 0.227, 0.35, 0.337]"
52,"[0.281, 0.323, 0.283, 0.271, 0.354, 0.205, 0.267, 0.262, 0.3, 0.315]"
53,"[0.282, 0.383, 0.306, 0.285, 0.301, 0.278, 0.226, 0.257, 0.374, 0.365]"
54,"[0.276, 0.322, 0.274, 0.267, 0.394, 0.21, 0.263, 0.257, 0.288, 0.311]"
55,"[0.278, 0.348, 0.359, 0.325, 0.295, 0.271, 0.239, 0.255, 0.363, 0.364]"
