eigenvector_centrality,"[10, 24, 3, 24, 8]"
30,"[tensor(0.0057, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0135, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0197, device='cuda:1')]"
31,"[tensor(0.0074, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0196, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0172, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0236, device='cuda:1')]"
32,"[tensor(0.0058, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0238, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0243, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0257, device='cuda:1')]"
33,"[tensor(0.0085, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0256, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0283, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0263, device='cuda:1')]"
34,"[tensor(0.0058, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0263, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0300, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0266, device='cuda:1')]"
35,"[tensor(0.0094, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0267, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0310, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0272, device='cuda:1')]"
36,"[tensor(0.0058, device='cuda:1'), tensor(0.0077, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0273, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0313, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0273, device='cuda:1')]"
37,"[tensor(0.0104, device='cuda:1'), tensor(0.0088, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0279, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0321, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0274, device='cuda:1')]"
38,"[tensor(0.0058, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0086, device='cuda:1'), tensor(0.0282, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0087, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0322, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0087, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0279, device='cuda:1')]"
39,"[tensor(0.0111, device='cuda:1'), tensor(0.0100, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0283, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0324, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0283, device='cuda:1')]"
40,"[tensor(0.0059, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0092, device='cuda:1'), tensor(0.0284, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0084, device='cuda:1'), tensor(0.0326, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0093, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0284, device='cuda:1')]"
41,"[tensor(0.0115, device='cuda:1'), tensor(0.0113, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0286, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0076, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0329, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0075, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0286, device='cuda:1')]"
42,"[tensor(0.0059, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0096, device='cuda:1'), tensor(0.0286, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0117, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0331, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0098, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0289, device='cuda:1')]"
43,"[tensor(0.0120, device='cuda:1'), tensor(0.0120, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0286, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0331, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0078, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0079, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0289, device='cuda:1')]"
44,"[tensor(0.0059, device='cuda:1'), tensor(0.0082, device='cuda:1'), tensor(0.0100, device='cuda:1'), tensor(0.0287, device='cuda:1'), tensor(0.0070, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0125, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0095, device='cuda:1'), tensor(0.0332, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0102, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0292, device='cuda:1')]"
45,"[tensor(0.0124, device='cuda:1'), tensor(0.0126, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0291, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0080, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0333, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0082, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0084, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0293, device='cuda:1')]"
46,"[tensor(0.0060, device='cuda:1'), tensor(0.0084, device='cuda:1'), tensor(0.0103, device='cuda:1'), tensor(0.0291, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0131, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0101, device='cuda:1'), tensor(0.0334, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0105, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0295, device='cuda:1')]"
47,"[tensor(0.0127, device='cuda:1'), tensor(0.0132, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0293, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0082, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0334, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0086, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0296, device='cuda:1')]"
48,"[tensor(0.0060, device='cuda:1'), tensor(0.0086, device='cuda:1'), tensor(0.0106, device='cuda:1'), tensor(0.0293, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0137, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0336, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0108, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0297, device='cuda:1')]"
49,"[tensor(0.0130, device='cuda:1'), tensor(0.0137, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0294, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0084, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0336, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0091, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0094, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0297, device='cuda:1')]"
50,"[tensor(0.0060, device='cuda:1'), tensor(0.0087, device='cuda:1'), tensor(0.0109, device='cuda:1'), tensor(0.0294, device='cuda:1'), tensor(0.0071, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0143, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0336, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0297, device='cuda:1')]"
51,"[tensor(0.0133, device='cuda:1'), tensor(0.0141, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0295, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0085, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0338, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0095, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0098, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0298, device='cuda:1')]"
52,"[tensor(0.0060, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0112, device='cuda:1'), tensor(0.0295, device='cuda:1'), tensor(0.0072, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0148, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0117, device='cuda:1'), tensor(0.0340, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0114, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0298, device='cuda:1')]"
53,"[tensor(0.0136, device='cuda:1'), tensor(0.0145, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0295, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0087, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0340, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0100, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0103, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0300, device='cuda:1')]"
54,"[tensor(0.0061, device='cuda:1'), tensor(0.0090, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0296, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0152, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0122, device='cuda:1'), tensor(0.0341, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0117, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0300, device='cuda:1')]"
55,"[tensor(0.0139, device='cuda:1'), tensor(0.0148, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0296, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0088, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0342, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0104, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0057, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0301, device='cuda:1')]"
56,"[tensor(0.0061, device='cuda:1'), tensor(0.0091, device='cuda:1'), tensor(0.0117, device='cuda:1'), tensor(0.0296, device='cuda:1'), tensor(0.0073, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0155, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0126, device='cuda:1'), tensor(0.0343, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0120, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0061, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0301, device='cuda:1')]"
57,"[tensor(0.0141, device='cuda:1'), tensor(0.0151, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0297, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0089, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0343, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0107, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0302, device='cuda:1')]"
58,"[tensor(0.0061, device='cuda:1'), tensor(0.0092, device='cuda:1'), tensor(0.0120, device='cuda:1'), tensor(0.0297, device='cuda:1'), tensor(0.0074, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0157, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0130, device='cuda:1'), tensor(0.0343, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0122, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0066, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0302, device='cuda:1')]"
59,"[tensor(0.0143, device='cuda:1'), tensor(0.0152, device='cuda:1'), tensor(0.0063, device='cuda:1'), tensor(0.0297, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0069, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0090, device='cuda:1'), tensor(0.0062, device='cuda:1'), tensor(0.0060, device='cuda:1'), tensor(0.0345, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0111, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0064, device='cuda:1'), tensor(0.0115, device='cuda:1'), tensor(0.0067, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0059, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0058, device='cuda:1'), tensor(0.0065, device='cuda:1'), tensor(0.0068, device='cuda:1'), tensor(0.0302, device='cuda:1')]"
